date,maxTemp,meanTemp,minTemp
12/23/05,44.0,41.0,37.0
10/24/07,55.0,49.0,43.0
2/15/02,42.0,39.0,36.0
5/25/13,57.0,51.0,44.0
2/24/07,32.0,29.0,26.0
7/8/14,81.0,74.0,66.0
10/6/06,58.0,50.0,42.0
9/14/03,75.0,68.0,59.0
4/21/09,44.0,41.0,37.0
7/20/01,93.0,81.0,71.0
12/4/07,33.0,28.0,22.0
12/30/06,50.0,45.0,40.0
12/16/12,49.0,44.0,38.0
12/28/05,39.0,37.0,34.0
6/27/04,80.0,66.0,53.0
10/15/14,55.0,53.0,50.0
5/29/14,76.0,65.0,54.0
1/18/02,19.0,16.0,12.0
3/14/01,50.0,39.0,28.0
6/9/04,84.0,75.0,64.0
2/25/09,54.0,45.0,35.0
5/7/09,77.0,67.0,56.0
6/8/08,85.0,75.0,64.0
1/12/09,29.0,16.0,3.0
9/23/13,67.0,57.0,46.0
12/9/05,28.0,20.0,11.0
2/9/01,54.0,36.0,19.0
8/18/10,84.0,74.0,63.0
8/28/08,80.0,72.0,63.0
12/6/05,17.0,11.0,4.0
1/31/07,20.0,12.0,3.0
3/7/05,55.0,42.0,27.0
9/17/14,70.0,59.0,48.0
10/19/04,52.0,50.0,48.0
7/16/03,84.0,70.0,59.0
2/7/02,39.0,32.0,24.0
1/3/08,23.0,12.0,0.0
1/4/13,36.0,25.0,13.0
6/2/11,69.0,63.0,56.0
1/31/13,21.0,14.0,6.0
8/30/07,75.0,66.0,57.0
5/25/05,69.0,58.0,47.0
2/22/14,35.0,28.0,21.0
12/13/01,46.0,39.0,30.0
8/4/13,75.0,68.0,60.0
7/4/06,78.0,72.0,66.0
11/21/09,54.0,44.0,33.0
10/14/08,69.0,61.0,53.0
4/20/03,68.0,60.0,51.0
9/25/07,85.0,74.0,63.0
7/29/12,85.0,74.0,63.0
4/5/01,60.0,48.0,36.0
10/12/07,56.0,49.0,41.0
8/10/01,77.0,70.0,66.0
4/16/02,87.0,78.0,68.0
10/13/06,50.0,41.0,32.0
4/6/14,57.0,44.0,31.0
12/3/02,24.0,20.0,16.0
6/2/06,80.0,68.0,55.0
10/9/11,80.0,66.0,52.0
12/4/06,26.0,16.0,6.0
12/6/06,35.0,26.0,17.0
9/25/13,70.0,61.0,51.0
10/7/13,68.0,57.0,45.0
6/30/14,87.0,77.0,67.0
11/27/01,52.0,44.0,35.0
6/23/07,67.0,65.0,62.0
7/16/13,92.0,83.0,73.0
7/29/07,85.0,74.0,63.0
9/11/11,83.0,70.0,57.0
5/17/10,58.0,54.0,50.0
7/2/14,70.0,63.0,56.0
4/27/03,75.0,56.0,36.0
2/1/05,34.0,28.0,23.0
3/12/13,37.0,32.0,26.0
10/27/03,42.0,37.0,32.0
3/7/12,68.0,61.0,54.0
1/18/04,28.0,18.0,6.0
10/1/01,78.0,64.0,52.0
12/16/07,29.0,23.0,17.0
3/11/04,42.0,30.0,18.0
11/13/08,55.0,50.0,44.0
7/21/09,80.0,69.0,58.0
8/6/09,82.0,71.0,60.0
12/18/06,41.0,35.0,29.0
7/7/13,88.0,79.0,70.0
8/11/02,93.0,80.0,66.0
3/4/14,27.0,20.0,12.0
1/22/02,54.0,43.0,32.0
8/5/13,75.0,67.0,58.0
6/13/13,73.0,66.0,58.0
6/3/02,70.0,61.0,54.0
12/20/08,31.0,24.0,17.0
9/26/14,79.0,65.0,51.0
2/12/06,30.0,27.0,23.0
4/28/02,59.0,50.0,42.0
2/23/08,33.0,26.0,19.0
10/8/09,53.0,49.0,45.0
6/6/02,66.0,56.0,46.0
5/20/11,73.0,62.0,50.0
2/5/07,5.0,-2.0,-10.0
9/12/05,90.0,79.0,68.0
3/24/10,53.0,44.0,35.0
1/12/01,37.0,31.0,25.0
3/15/02,57.0,46.0,35.0
6/11/06,64.0,58.0,52.0
8/23/02,78.0,72.0,66.0
5/16/04,70.0,54.0,37.0
12/1/11,48.0,37.0,25.0
2/5/05,55.0,46.0,37.0
2/26/03,28.0,17.0,6.0
4/3/12,70.0,59.0,48.0
4/18/01,55.0,41.0,28.0
11/16/03,46.0,44.0,42.0
2/27/05,39.0,33.0,27.0
4/15/05,63.0,50.0,36.0
7/16/09,80.0,72.0,64.0
10/20/03,84.0,65.0,46.0
3/17/01,37.0,32.0,27.0
4/13/05,54.0,46.0,39.0
12/24/06,44.0,37.0,29.0
5/29/13,84.0,74.0,64.0
7/17/13,94.0,85.0,76.0
10/15/13,64.0,57.0,49.0
5/16/10,66.0,54.0,41.0
3/7/06,44.0,32.0,20.0
12/18/10,19.0,15.0,10.0
6/9/03,75.0,65.0,55.0
2/21/13,32.0,26.0,19.0
8/29/06,71.0,67.0,63.0
3/18/14,52.0,40.0,27.0
6/11/10,89.0,77.0,64.0
10/24/11,63.0,54.0,45.0
7/18/04,79.0,70.0,62.0
3/22/14,41.0,34.0,26.0
7/12/01,80.0,70.0,61.0
3/8/02,64.0,50.0,37.0
6/24/04,70.0,62.0,53.0
9/7/14,80.0,67.0,54.0
6/20/04,73.0,60.0,48.0
4/11/03,70.0,50.0,33.0
2/13/06,39.0,28.0,16.0
4/3/08,53.0,44.0,35.0
6/30/07,79.0,67.0,54.0
7/30/01,90.0,80.0,70.0
5/3/02,53.0,46.0,39.0
7/22/07,81.0,70.0,58.0
5/22/05,80.0,69.0,57.0
8/13/08,79.0,73.0,66.0
5/3/03,55.0,46.0,37.0
1/12/03,30.0,20.0,10.0
3/6/08,32.0,27.0,21.0
2/21/02,34.0,32.0,28.0
2/8/05,33.0,30.0,26.0
5/5/08,75.0,63.0,50.0
12/4/01,62.0,58.0,54.0
12/3/14,37.0,31.0,24.0
8/4/11,84.0,77.0,69.0
1/21/05,24.0,20.0,17.0
3/16/06,37.0,34.0,32.0
2/20/12,45.0,34.0,22.0
2/18/04,43.0,30.0,16.0
11/18/09,47.0,45.0,43.0
2/25/10,28.0,23.0,18.0
10/5/14,55.0,46.0,37.0
8/28/10,88.0,77.0,65.0
3/7/01,44.0,34.0,23.0
11/23/03,64.0,47.0,30.0
8/29/05,85.0,74.0,62.0
1/28/01,28.0,21.0,14.0
9/14/04,84.0,74.0,64.0
8/22/02,81.0,74.0,66.0
2/16/15,18.0,12.0,5.0
2/12/03,21.0,12.0,3.0
12/27/02,32.0,26.0,19.0
9/4/12,90.0,78.0,66.0
7/10/04,82.0,72.0,62.0
6/14/10,70.0,65.0,60.0
1/30/09,14.0,9.0,4.0
12/29/07,30.0,25.0,20.0
6/3/01,55.0,52.0,48.0
3/19/02,46.0,40.0,35.0
7/6/10,90.0,82.0,73.0
1/29/14,23.0,12.0,1.0
7/11/03,77.0,68.0,62.0
12/9/02,30.0,20.0,9.0
5/24/08,67.0,54.0,40.0
10/5/12,50.0,45.0,39.0
8/27/07,79.0,70.0,60.0
2/5/10,35.0,33.0,30.0
3/17/14,40.0,30.0,20.0
5/20/06,73.0,55.0,37.0
8/4/04,73.0,70.0,66.0
5/26/12,86.0,73.0,60.0
4/4/04,44.0,38.0,30.0
2/5/14,25.0,17.0,9.0
3/7/14,47.0,30.0,13.0
8/30/11,76.0,69.0,61.0
10/14/02,57.0,44.0,32.0
2/12/08,22.0,18.0,13.0
4/26/14,57.0,49.0,40.0
2/3/15,26.0,14.0,2.0
7/18/01,84.0,78.0,73.0
1/8/04,28.0,24.0,19.0
1/7/11,22.0,17.0,12.0
1/8/02,41.0,30.0,21.0
6/30/13,77.0,70.0,62.0
7/5/08,80.0,67.0,54.0
8/22/07,90.0,80.0,69.0
1/23/09,34.0,24.0,13.0
1/29/13,63.0,51.0,39.0
10/3/02,63.0,59.0,57.0
2/7/06,33.0,27.0,20.0
6/27/03,82.0,70.0,57.0
3/29/03,37.0,32.0,27.0
4/9/11,66.0,55.0,44.0
5/23/06,75.0,57.0,39.0
3/21/01,51.0,40.0,30.0
11/16/13,61.0,52.0,42.0
12/29/14,30.0,25.0,19.0
9/30/04,72.0,55.0,39.0
10/8/02,66.0,54.0,45.0
1/9/03,43.0,36.0,28.0
7/30/12,92.0,81.0,69.0
12/19/07,34.0,28.0,22.0
5/11/05,64.0,54.0,43.0
8/17/03,84.0,76.0,71.0
12/17/03,25.0,22.0,19.0
10/23/11,68.0,53.0,38.0
3/6/03,27.0,20.0,12.0
11/18/12,57.0,44.0,31.0
8/8/10,87.0,78.0,69.0
6/18/03,90.0,74.0,57.0
7/24/12,84.0,77.0,69.0
11/16/06,43.0,40.0,37.0
5/5/12,60.0,56.0,52.0
11/18/10,39.0,33.0,26.0
9/30/09,62.0,55.0,47.0
4/16/13,58.0,49.0,40.0
5/3/12,86.0,76.0,66.0
7/23/03,75.0,67.0,59.0
9/20/06,62.0,52.0,42.0
3/11/03,43.0,30.0,17.0
7/30/10,80.0,75.0,69.0
5/1/03,54.0,50.0,46.0
9/18/11,65.0,60.0,55.0
9/5/04,84.0,75.0,66.0
10/31/09,46.0,41.0,35.0
4/19/07,58.0,50.0,41.0
1/18/08,27.0,17.0,6.0
6/13/06,75.0,62.0,48.0
11/8/09,70.0,58.0,45.0
1/28/03,30.0,26.0,21.0
1/29/02,35.0,32.0,30.0
9/14/11,58.0,53.0,47.0
4/10/04,55.0,44.0,34.0
8/13/04,71.0,61.0,53.0
7/29/01,90.0,76.0,64.0
9/24/11,62.0,57.0,51.0
1/13/12,22.0,20.0,17.0
10/14/01,60.0,54.0,46.0
11/9/13,58.0,50.0,41.0
11/10/09,55.0,47.0,39.0
8/28/14,77.0,72.0,67.0
11/15/11,64.0,49.0,34.0
6/15/12,94.0,77.0,59.0
1/1/02,25.0,18.0,10.0
12/13/14,47.0,41.0,35.0
3/31/11,48.0,36.0,23.0
10/4/06,76.0,66.0,55.0
5/10/10,58.0,50.0,41.0
10/30/09,67.0,57.0,46.0
4/12/08,42.0,38.0,33.0
1/24/15,43.0,36.0,29.0
8/29/11,79.0,69.0,59.0
6/3/07,78.0,70.0,62.0
11/24/08,38.0,35.0,32.0
6/19/13,75.0,64.0,53.0
4/18/12,73.0,56.0,39.0
10/16/09,45.0,42.0,39.0
8/29/01,82.0,69.0,57.0
11/18/13,43.0,37.0,30.0
1/22/06,36.0,30.0,24.0
10/19/08,62.0,51.0,40.0
1/29/05,34.0,26.0,19.0
4/17/05,75.0,63.0,51.0
7/11/10,,,
3/15/12,81.0,65.0,48.0
10/11/02,73.0,60.0,48.0
7/6/01,81.0,66.0,52.0
2/14/05,48.0,42.0,37.0
11/1/01,66.0,62.0,57.0
10/19/09,65.0,55.0,44.0
1/20/10,33.0,29.0,24.0
4/13/14,69.0,56.0,42.0
6/16/09,71.0,65.0,59.0
7/28/06,93.0,81.0,68.0
8/17/06,86.0,73.0,59.0
12/10/13,25.0,10.0,-6.0
12/10/08,29.0,24.0,18.0
10/27/01,45.0,38.0,32.0
8/3/05,93.0,84.0,74.0
12/28/03,48.0,44.0,41.0
1/6/03,33.0,30.0,26.0
10/9/14,62.0,53.0,43.0
10/26/09,55.0,52.0,49.0
4/26/06,64.0,47.0,30.0
9/9/04,73.0,64.0,55.0
3/22/11,42.0,40.0,37.0
5/13/05,73.0,61.0,49.0
12/23/11,34.0,29.0,23.0
7/16/08,90.0,81.0,71.0
11/4/09,52.0,46.0,40.0
5/2/07,59.0,51.0,42.0
6/12/11,64.0,57.0,50.0
6/29/08,75.0,68.0,60.0
3/9/13,44.0,37.0,30.0
11/12/08,48.0,43.0,38.0
9/7/11,70.0,61.0,52.0
5/2/06,72.0,63.0,52.0
12/7/02,41.0,34.0,28.0
3/20/03,64.0,53.0,42.0
8/25/07,79.0,72.0,64.0
6/16/05,79.0,66.0,53.0
10/2/12,69.0,61.0,53.0
10/16/14,56.0,53.0,50.0
2/27/14,18.0,11.0,4.0
9/5/05,87.0,73.0,58.0
1/27/09,20.0,14.0,7.0
4/9/13,55.0,47.0,39.0
10/5/06,60.0,53.0,46.0
10/27/14,77.0,64.0,51.0
4/19/03,79.0,60.0,41.0
2/5/06,34.0,28.0,21.0
10/1/10,73.0,61.0,48.0
10/29/02,46.0,44.0,42.0
7/4/03,93.0,83.0,73.0
2/23/10,33.0,28.0,22.0
3/4/09,,,
3/21/11,60.0,51.0,41.0
6/28/11,81.0,72.0,63.0
4/6/11,59.0,51.0,42.0
8/28/11,77.0,69.0,61.0
1/5/12,49.0,36.0,23.0
12/30/03,42.0,34.0,26.0
8/23/06,89.0,75.0,61.0
7/4/04,82.0,76.0,69.0
1/26/14,31.0,19.0,6.0
9/22/03,69.0,62.0,55.0
12/21/03,46.0,37.0,28.0
11/22/12,63.0,53.0,42.0
3/22/03,46.0,42.0,39.0
7/13/07,78.0,68.0,58.0
3/10/12,60.0,44.0,27.0
6/28/09,83.0,75.0,66.0
12/8/12,42.0,39.0,36.0
5/24/12,90.0,77.0,64.0
7/10/01,93.0,80.0,69.0
6/6/09,63.0,57.0,51.0
9/16/12,77.0,63.0,49.0
8/10/14,81.0,75.0,69.0
8/20/01,79.0,68.0,59.0
6/7/01,68.0,60.0,52.0
11/14/14,27.0,24.0,21.0
9/19/08,77.0,66.0,54.0
2/1/04,28.0,20.0,12.0
7/10/12,83.0,75.0,67.0
7/7/04,69.0,65.0,57.0
5/26/06,82.0,73.0,61.0
4/22/11,46.0,43.0,39.0
3/25/05,39.0,36.0,33.0
12/4/13,56.0,48.0,39.0
7/25/11,88.0,80.0,72.0
11/17/01,64.0,50.0,37.0
12/26/04,24.0,18.0,12.0
10/1/08,61.0,54.0,46.0
10/7/01,52.0,40.0,30.0
10/21/09,69.0,62.0,55.0
11/1/09,52.0,41.0,30.0
11/19/11,58.0,51.0,44.0
1/19/06,55.0,41.0,27.0
6/4/01,55.0,50.0,46.0
5/21/08,66.0,54.0,41.0
3/19/06,46.0,36.0,27.0
7/8/09,65.0,63.0,61.0
11/12/06,46.0,40.0,34.0
4/4/05,68.0,52.0,37.0
4/5/13,45.0,41.0,36.0
1/31/11,26.0,23.0,20.0
6/23/11,71.0,67.0,62.0
10/9/09,52.0,46.0,39.0
2/6/01,35.0,29.0,19.0
4/20/09,53.0,46.0,38.0
11/25/09,49.0,43.0,37.0
11/9/01,52.0,41.0,30.0
9/22/02,66.0,57.0,48.0
11/19/13,42.0,34.0,25.0
2/10/10,26.0,22.0,17.0
5/5/04,66.0,52.0,37.0
9/23/10,89.0,77.0,65.0
5/3/06,73.0,62.0,51.0
5/13/03,73.0,61.0,50.0
10/25/02,46.0,44.0,42.0
6/9/06,68.0,62.0,55.0
3/19/14,46.0,40.0,34.0
5/25/07,70.0,63.0,56.0
10/28/10,46.0,43.0,39.0
8/30/04,77.0,63.0,51.0
8/23/03,80.0,69.0,59.0
1/31/04,14.0,4.0,-6.0
2/12/07,31.0,28.0,25.0
12/1/13,42.0,36.0,29.0
5/12/08,56.0,48.0,40.0
8/10/06,79.0,77.0,74.0
7/16/04,82.0,73.0,64.0
2/4/06,32.0,29.0,25.0
3/27/01,37.0,31.0,25.0
7/28/07,80.0,73.0,66.0
1/2/14,21.0,10.0,-1.0
10/26/06,46.0,44.0,41.0
9/9/01,72.0,64.0,55.0
8/20/04,75.0,65.0,55.0
12/22/13,34.0,29.0,24.0
6/29/01,87.0,76.0,66.0
11/23/02,46.0,38.0,30.0
1/13/14,45.0,36.0,27.0
10/4/13,74.0,70.0,65.0
1/27/06,51.0,43.0,35.0
6/12/07,83.0,73.0,62.0
9/23/02,69.0,54.0,39.0
11/13/03,39.0,34.0,30.0
12/22/07,50.0,43.0,36.0
8/18/05,84.0,77.0,69.0
9/10/06,64.0,62.0,60.0
4/2/14,45.0,40.0,34.0
6/4/12,75.0,67.0,59.0
2/1/03,34.0,33.0,32.0
6/25/09,94.0,85.0,75.0
3/18/10,61.0,51.0,41.0
12/16/14,45.0,37.0,29.0
11/25/13,31.0,27.0,22.0
9/1/03,64.0,63.0,62.0
2/2/07,12.0,9.0,6.0
1/24/07,28.0,25.0,22.0
10/17/02,45.0,40.0,37.0
4/30/05,58.0,46.0,34.0
2/2/03,39.0,36.0,33.0
2/1/06,48.0,40.0,31.0
5/18/08,55.0,50.0,44.0
8/13/03,81.0,72.0,63.0
4/22/12,53.0,47.0,41.0
2/18/15,8.0,6.0,3.0
5/28/11,62.0,57.0,51.0
10/14/11,62.0,55.0,48.0
9/26/02,75.0,62.0,48.0
11/6/07,45.0,39.0,33.0
1/30/10,25.0,22.0,18.0
3/3/13,34.0,25.0,15.0
8/27/08,83.0,72.0,61.0
2/4/05,50.0,37.0,24.0
9/6/07,82.0,78.0,73.0
6/6/06,82.0,68.0,55.0
1/23/08,14.0,10.0,5.0
12/23/03,36.0,31.0,26.0
7/27/02,89.0,80.0,71.0
11/2/08,67.0,58.0,48.0
10/14/10,66.0,55.0,43.0
3/3/14,19.0,9.0,-2.0
6/2/12,76.0,63.0,49.0
2/25/13,43.0,32.0,20.0
8/18/14,83.0,74.0,65.0
6/9/10,83.0,74.0,65.0
11/11/08,38.0,31.0,23.0
2/12/14,24.0,10.0,-5.0
8/2/11,93.0,84.0,74.0
3/15/11,39.0,35.0,31.0
12/26/08,52.0,38.0,24.0
4/13/07,51.0,42.0,32.0
8/3/14,87.0,75.0,62.0
9/10/01,77.0,64.0,53.0
11/5/12,44.0,38.0,32.0
2/1/08,30.0,27.0,24.0
8/3/10,86.0,76.0,66.0
7/21/12,87.0,76.0,65.0
12/10/02,44.0,34.0,23.0
10/10/09,48.0,40.0,31.0
1/9/15,11.0,6.0,0.0
1/10/05,34.0,32.0,30.0
6/27/13,90.0,77.0,64.0
4/2/05,55.0,45.0,32.0
5/6/07,68.0,59.0,49.0
2/18/05,25.0,18.0,10.0
3/12/10,55.0,48.0,40.0
5/18/02,54.0,44.0,35.0
7/5/02,81.0,74.0,69.0
7/18/07,85.0,77.0,69.0
11/1/05,56.0,48.0,39.0
12/31/01,21.0,14.0,7.0
9/28/14,78.0,66.0,53.0
4/16/11,49.0,42.0,35.0
8/24/09,79.0,67.0,54.0
5/26/05,75.0,66.0,56.0
7/31/13,75.0,69.0,62.0
10/16/06,56.0,52.0,48.0
5/13/01,68.0,54.0,39.0
11/16/08,37.0,33.0,29.0
11/28/07,48.0,36.0,23.0
1/12/08,41.0,33.0,25.0
1/28/10,17.0,12.0,6.0
9/23/01,66.0,58.0,50.0
3/14/07,61.0,48.0,35.0
12/12/13,19.0,8.0,-3.0
7/28/03,73.0,66.0,57.0
10/7/04,75.0,60.0,46.0
12/1/02,36.0,24.0,12.0
6/13/09,68.0,61.0,54.0
8/31/02,82.0,74.0,66.0
2/4/14,24.0,16.0,7.0
4/29/06,61.0,56.0,51.0
4/9/03,43.0,36.0,28.0
6/4/09,68.0,55.0,42.0
6/3/05,73.0,67.0,60.0
7/12/12,91.0,79.0,66.0
11/27/13,29.0,21.0,13.0
6/12/05,80.0,75.0,70.0
2/3/13,21.0,15.0,9.0
5/9/08,58.0,50.0,41.0
1/8/13,44.0,32.0,21.0
10/16/04,46.0,44.0,39.0
10/10/01,64.0,60.0,55.0
10/20/01,66.0,56.0,45.0
12/12/14,37.0,30.0,23.0
1/6/04,9.0,4.0,-2.0
6/24/06,82.0,66.0,51.0
11/13/07,60.0,47.0,33.0
12/26/03,43.0,30.0,17.0
3/18/04,39.0,32.0,24.0
4/24/01,61.0,51.0,42.0
1/4/06,43.0,40.0,36.0
1/10/10,18.0,9.0,0.0
2/11/03,32.0,19.0,6.0
3/28/05,60.0,44.0,28.0
5/24/03,70.0,56.0,43.0
6/8/10,67.0,63.0,58.0
5/5/06,57.0,52.0,48.0
10/21/08,55.0,47.0,38.0
11/25/07,38.0,33.0,28.0
6/24/03,91.0,78.0,66.0
4/17/01,46.0,37.0,28.0
6/28/12,100.0,88.0,76.0
2/15/04,21.0,16.0,9.0
2/17/12,49.0,39.0,28.0
7/12/04,87.0,78.0,69.0
7/7/11,82.0,73.0,63.0
4/4/13,58.0,42.0,25.0
11/14/10,48.0,43.0,37.0
8/7/01,95.0,84.0,75.0
6/5/03,78.0,62.0,48.0
9/19/09,76.0,66.0,55.0
4/22/08,74.0,62.0,49.0
10/21/06,58.0,53.0,47.0
9/4/05,84.0,70.0,56.0
3/25/10,47.0,38.0,29.0
4/1/14,57.0,45.0,32.0
7/23/04,73.0,68.0,59.0
10/5/08,61.0,51.0,41.0
4/16/09,,,
2/7/03,16.0,12.0,8.0
9/2/12,82.0,78.0,73.0
10/20/02,52.0,40.0,30.0
8/17/14,71.0,68.0,64.0
9/24/04,82.0,72.0,62.0
11/1/04,50.0,49.0,48.0
1/21/01,25.0,18.0,10.0
1/24/09,13.0,6.0,-1.0
6/6/12,76.0,64.0,52.0
12/20/14,33.0,31.0,28.0
8/21/07,87.0,78.0,69.0
8/3/08,84.0,73.0,61.0
2/1/02,34.0,28.0,19.0
11/15/07,40.0,34.0,28.0
3/19/09,46.0,37.0,28.0
8/10/08,74.0,66.0,58.0
8/20/14,86.0,76.0,66.0
4/22/03,55.0,46.0,37.0
2/27/11,36.0,31.0,25.0
3/28/01,48.0,34.0,21.0
2/10/05,32.0,26.0,21.0
2/8/02,43.0,36.0,30.0
6/2/13,63.0,53.0,43.0
7/26/10,84.0,73.0,61.0
4/10/02,64.0,50.0,35.0
8/25/05,81.0,72.0,63.0
12/14/05,35.0,32.0,28.0
3/29/04,60.0,50.0,41.0
4/22/14,61.0,49.0,36.0
12/11/12,34.0,29.0,24.0
2/23/07,33.0,28.0,23.0
6/13/03,70.0,64.0,57.0
8/12/01,84.0,72.0,61.0
1/30/15,30.0,24.0,18.0
2/23/12,40.0,35.0,29.0
12/2/14,34.0,26.0,18.0
2/15/03,28.0,24.0,19.0
9/4/06,71.0,66.0,60.0
11/17/14,21.0,16.0,11.0
4/8/03,32.0,31.0,30.0
1/3/09,36.0,27.0,17.0
2/16/01,30.0,23.0,14.0
4/12/03,48.0,42.0,37.0
8/6/03,82.0,73.0,64.0
11/20/08,36.0,29.0,22.0
1/10/04,27.0,21.0,16.0
2/24/03,21.0,14.0,6.0
3/10/08,35.0,30.0,25.0
1/29/04,3.0,2.0,0.0
12/1/05,29.0,25.0,20.0
9/29/12,79.0,64.0,48.0
9/22/13,67.0,58.0,49.0
4/23/01,72.0,58.0,44.0
2/11/07,27.0,16.0,5.0
4/14/07,49.0,42.0,35.0
7/20/09,76.0,66.0,55.0
5/14/14,56.0,50.0,44.0
5/23/14,69.0,59.0,48.0
9/1/12,75.0,73.0,71.0
4/26/09,78.0,61.0,43.0
12/21/05,20.0,12.0,3.0
12/9/13,25.0,13.0,0.0
4/3/11,72.0,54.0,35.0
3/1/13,30.0,28.0,25.0
7/15/13,89.0,80.0,71.0
3/6/09,65.0,52.0,39.0
12/2/02,35.0,28.0,21.0
3/5/09,65.0,51.0,36.0
6/24/11,68.0,64.0,60.0
5/23/09,80.0,65.0,50.0
9/13/03,82.0,75.0,68.0
5/13/12,72.0,61.0,50.0
6/1/10,85.0,74.0,63.0
12/30/13,13.0,7.0,1.0
12/8/01,46.0,39.0,30.0
1/26/10,24.0,18.0,12.0
4/6/02,43.0,34.0,26.0
3/5/04,60.0,50.0,39.0
2/25/04,37.0,30.0,24.0
10/5/01,51.0,46.0,41.0
9/19/03,66.0,58.0,50.0
7/3/03,93.0,78.0,64.0
9/10/05,92.0,80.0,67.0
9/14/10,77.0,66.0,54.0
5/21/09,84.0,72.0,60.0
3/5/12,37.0,29.0,21.0
5/5/05,70.0,54.0,38.0
11/2/13,48.0,43.0,38.0
12/29/05,37.0,35.0,32.0
8/17/04,82.0,71.0,61.0
8/23/10,80.0,73.0,65.0
5/6/12,70.0,61.0,51.0
7/5/07,89.0,80.0,71.0
8/7/03,80.0,72.0,66.0
8/21/09,73.0,66.0,59.0
7/26/01,78.0,73.0,69.0
5/15/12,86.0,72.0,57.0
10/4/11,76.0,60.0,43.0
5/8/03,61.0,54.0,48.0
11/4/14,60.0,52.0,44.0
1/6/14,-2.0,-9.0,-16.0
2/8/03,30.0,20.0,10.0
4/17/07,70.0,53.0,36.0
11/13/09,55.0,44.0,33.0
5/21/10,73.0,65.0,56.0
2/5/12,45.0,37.0,29.0
1/19/12,28.0,17.0,5.0
3/15/09,58.0,43.0,28.0
3/16/04,33.0,32.0,30.0
3/16/11,60.0,46.0,32.0
11/9/07,48.0,40.0,32.0
6/20/05,86.0,69.0,52.0
7/27/01,78.0,70.0,64.0
9/8/10,71.0,61.0,51.0
1/16/06,47.0,39.0,30.0
7/31/06,99.0,88.0,76.0
9/1/02,84.0,74.0,64.0
10/8/10,79.0,64.0,48.0
2/23/04,44.0,40.0,37.0
11/17/10,47.0,42.0,37.0
9/29/10,75.0,64.0,52.0
12/25/01,21.0,16.0,12.0
5/15/02,75.0,58.0,42.0
1/24/03,16.0,10.0,3.0
1/15/13,31.0,22.0,12.0
10/22/04,63.0,54.0,46.0
3/16/03,66.0,54.0,42.0
7/1/08,83.0,71.0,58.0
10/1/12,66.0,57.0,47.0
10/2/08,61.0,52.0,42.0
8/15/04,75.0,62.0,50.0
8/2/14,86.0,73.0,59.0
12/7/06,17.0,13.0,9.0
5/30/14,79.0,66.0,53.0
3/21/02,39.0,28.0,17.0
8/19/02,73.0,67.0,61.0
12/23/13,26.0,13.0,-1.0
8/23/01,73.0,71.0,69.0
8/15/10,83.0,75.0,66.0
8/21/14,79.0,75.0,70.0
2/15/12,43.0,37.0,30.0
5/17/01,84.0,73.0,62.0
3/21/12,87.0,74.0,61.0
8/7/11,86.0,77.0,68.0
11/28/11,41.0,38.0,34.0
2/2/04,32.0,28.0,24.0
11/11/10,67.0,57.0,46.0
7/9/07,94.0,82.0,70.0
9/30/03,55.0,48.0,39.0
8/24/03,86.0,72.0,59.0
11/3/01,66.0,52.0,37.0
4/29/08,44.0,38.0,31.0
7/15/07,82.0,71.0,60.0
11/25/04,32.0,26.0,21.0
7/24/06,88.0,71.0,55.0
4/27/12,54.0,45.0,35.0
5/21/01,70.0,62.0,55.0
9/2/05,83.0,72.0,61.0
10/6/04,75.0,60.0,46.0
7/10/06,71.0,68.0,64.0
1/14/03,18.0,14.0,8.0
10/22/11,66.0,50.0,34.0
5/6/10,63.0,55.0,46.0
3/23/09,56.0,47.0,38.0
4/17/02,84.0,75.0,66.0
1/26/02,53.0,44.0,34.0
10/12/05,63.0,59.0,55.0
11/15/03,42.0,40.0,37.0
4/18/05,82.0,64.0,45.0
12/22/12,32.0,25.0,17.0
12/10/06,41.0,37.0,32.0
9/26/03,64.0,55.0,48.0
1/2/05,54.0,44.0,34.0
6/8/13,74.0,62.0,49.0
5/2/13,55.0,49.0,42.0
5/31/12,54.0,51.0,47.0
12/8/03,44.0,40.0,35.0
4/15/07,58.0,44.0,29.0
1/23/14,10.0,3.0,-5.0
9/27/09,74.0,62.0,50.0
10/9/01,73.0,63.0,55.0
10/19/01,60.0,52.0,46.0
2/17/04,34.0,24.0,14.0
4/1/10,83.0,69.0,54.0
5/1/12,65.0,57.0,49.0
1/10/12,52.0,39.0,25.0
7/4/13,83.0,70.0,56.0
2/1/07,24.0,18.0,11.0
9/11/13,91.0,83.0,75.0
3/2/11,37.0,31.0,24.0
12/25/04,19.0,14.0,10.0
7/17/08,89.0,80.0,71.0
6/18/04,80.0,71.0,63.0
1/4/03,33.0,26.0,19.0
12/10/05,32.0,22.0,12.0
5/23/02,72.0,64.0,57.0
1/15/04,25.0,18.0,12.0
1/20/13,28.0,21.0,13.0
7/24/05,102.0,90.0,78.0
1/22/12,40.0,28.0,16.0
7/26/03,82.0,76.0,71.0
7/25/13,81.0,69.0,57.0
2/3/06,44.0,38.0,32.0
5/22/04,77.0,66.0,55.0
6/7/09,73.0,63.0,52.0
10/22/08,52.0,44.0,35.0
8/21/12,79.0,66.0,53.0
8/1/03,84.0,75.0,66.0
5/23/05,70.0,61.0,52.0
12/28/08,32.0,28.0,24.0
